rank_date,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation
04-08-2004,44,Serbia and Montenegro,SCG,0,574,4,UEFA
04-08-2004,45,Bahrain,BHR,0,559,6,AFC
04-08-2004,46,Mali,MLI,0,576,0,CAF
04-08-2004,47,Zimbabwe,ZIM,0,576,-1,CAF
04-08-2004,47,Switzerland,SUI,0,577,-2,UEFA
04-08-2004,49,Finland,FIN,0,578,-5,UEFA
04-08-2004,50,Oman,OMA,0,548,8,AFC
04-08-2004,51,China PR,CHN,0,535,13,AFC
04-08-2004,51,Uzbekistan,UZB,0,513,29,AFC
04-08-2004,53,Venezuela,VEN,0,562,-3,CONMEBOL
04-08-2004,54,Jamaica,JAM,0,565,-5,CONCACAF
04-08-2004,54,Kuwait,KUW,0,552,2,AFC
04-08-2004,56,Latvia,LVA,0,555,-3,UEFA
04-08-2004,57,Australia,AUS,0,556,-5,AFC
04-08-2004,58,Algeria,ALG,0,550,-1,CAF
04-08-2004,59,Honduras,HON,0,553,-5,CONCACAF
04-08-2004,59,Qatar,QAT,0,553,-5,AFC
04-08-2004,61,Peru,PER,0,518,14,CONMEBOL
04-08-2004,62,Scotland,SCO,0,545,-3,UEFA
04-08-2004,62,Israel,ISR,0,544,-2,UEFA
04-08-2004,64,Ivory Coast,CIV,0,539,-2,CAF
04-08-2004,64,Wales,WAL,0,541,-3,UEFA
04-08-2004,64,Thailand,THA,0,535,0,AFC
04-08-2004,67,Trinidad and Tobago,TRI,0,536,-4,CONCACAF
04-08-2004,67,Chile,CHI,0,534,-1,CONMEBOL
04-08-2004,69,Zambia,ZAM,0,521,5,CAF
04-08-2004,70,Ghana,GHA,0,523,1,CAF
04-08-2004,71,Libya,LBY,0,525,-1,CAF
04-08-2004,71,Slovakia,SVK,0,534,-5,UEFA
04-08-2004,71,Congo DR,COD,0,532,-2,CAF
04-08-2004,74,Cuba,CUB,0,534,-8,CONCACAF
04-08-2004,75,United Arab Emirates,UAE,0,523,-4,AFC
04-08-2004,76,Bosnia and Herzegovina,BIH,0,522,-3,UEFA
04-08-2004,77,Hungary,HUN,0,514,1,UEFA
04-08-2004,78,Angola,ANG,0,514,0,CAF
04-08-2004,79,Iceland,ISL,0,518,-4,UEFA
04-08-2004,79,Burkina Faso,BFA,0,513,1,CAF
04-08-2004,79,Guatemala,GUA,0,501,9,CONCACAF
04-08-2004,82,Syria,SYR,0,508,2,AFC
04-08-2004,83,Belarus,BLR,0,507,2,UEFA
04-08-2004,83,Estonia,EST,0,512,-1,UEFA
04-08-2004,85,Ukraine,UKR,0,515,-8,UEFA
04-08-2004,86,New Zealand,NZL,0,510,-3,OFC
04-08-2004,87,Kenya,KEN,0,502,-1,CAF
04-08-2004,87,Guinea,GUI,0,501,1,CAF
04-08-2004,89,Austria,AUT,0,502,-3,UEFA
04-08-2004,90,Turkmenistan,TKM,0,481,3,AFC
04-08-2004,91,Indonesia,IDN,0,472,5,AFC
04-08-2004,92,FYR Macedonia,MKD,0,484,0,UEFA
04-08-2004,93,Bolivia,BOL,0,463,6,CONMEBOL
04-08-2004,94,Albania,ALB,0,480,0,UEFA
04-08-2004,95,Haiti,HAI,0,486,-4,CONCACAF
04-08-2004,96,Canada,CAN,0,495,-6,CONCACAF
04-08-2004,96,Togo,TOG,0,474,-1,CAF
04-08-2004,98,Congo,CGO,0,468,-1,CAF
04-08-2004,99,Rwanda,RWA,0,467,-1,CAF
04-08-2004,100,Uganda,UGA,0,461,0,CAF
04-08-2004,101,Vietnam,VIE,0,461,-1,AFC
04-08-2004,102,Malawi,MWI,0,446,1,CAF
04-08-2004,103,El Salvador,SLV,0,447,-1,CONCACAF
04-08-2004,104,Cyprus,CYP,0,443,0,UEFA
04-08-2004,105,Botswana,BOT,0,430,4,CAF
04-08-2004,106,Sudan,SDN,0,433,1,CAF
04-08-2004,106,Panama,PAN,0,435,0,CONCACAF
04-08-2004,108,Lebanon,LIB,0,430,1,AFC
04-08-2004,109,Georgia,GEO,0,437,-4,UEFA
04-08-2004,110,Moldova,MDA,0,426,1,UEFA
04-08-2004,110,Northern Ireland,NIR,0,425,2,UEFA
04-08-2004,112,St Kitts and Nevis,SKN,0,431,-4,CONCACAF
04-08-2004,113,Korea DPR,PRK,0,418,1,AFC
04-08-2004,114,Liberia,LBR,0,420,-1,CAF
04-08-2004,115,Barbados,BRB,0,411,1,CONCACAF
04-08-2004,116,Armenia,ARM,0,407,2,UEFA
04-08-2004,116,Lithuania,LTU,0,414,-1,UEFA
04-08-2004,118,Singapore,SIN,0,408,-1,AFC
04-08-2004,118,Malaysia,MAS,0,390,4,AFC
04-08-2004,118,Azerbaijan,AZE,0,401,1,UEFA
04-08-2004,121,Swaziland,SWZ,0,384,4,CAF
04-08-2004,121,Benin,BEN,0,398,-1,CAF
04-08-2004,123,Tahiti,TAH,0,390,-1,OFC
04-08-2004,123,Gabon,GAB,0,395,-2,CAF
04-08-2004,125,Mozambique,MOZ,0,382,1,CAF
04-08-2004,126,Solomon Islands,SOL,0,367,2,OFC
04-08-2004,127,Mauritius,MRI,0,390,-5,CAF
04-08-2004,128,St Lucia,LCA,0,369,-1,CONCACAF
04-08-2004,129,Palestine,PLE,0,361,3,AFC
04-08-2004,129,Lesotho,LES,0,366,1,CAF
04-08-2004,131,Malta,MLT,0,361,1,UEFA
04-08-2004,131,Madagascar,MAD,0,367,-3,CAF
04-08-2004,133,Cape Verde Islands,CPV,0,347,1,CAF
04-08-2004,134,Fiji,FIJ,0,362,-3,OFC
04-08-2004,135,Yemen,YEM,0,347,-1,AFC
04-08-2004,136,Tajikistan,TJK,0,344,0,AFC
04-08-2004,137,Faroe Islands,FRO,0,344,-1,UEFA
04-08-2004,138,Grenada,GRN,0,331,0,CONCACAF
04-08-2004,139,Ethiopia,ETH,0,330,0,CAF
04-08-2004,139,Vanuatu,VAN,0,315,3,OFC
04-08-2004,141,Maldives,MDV,0,316,-1,AFC
04-08-2004,142,India,IND,0,314,1,AFC
04-08-2004,143,Sri Lanka,SRI,0,316,-3,AFC
04-08-2004,144,Kazakhstan,KAZ,0,313,0,UEFA
04-08-2004,145,Hong Kong,HKG,0,306,0,AFC
04-08-2004,146,Gambia,GAM,0,302,0,CAF
04-08-2004,147,Suriname,SUR,0,294,0,CONCACAF
04-08-2004,148,Myanmar,MYA,0,294,-1,AFC
04-08-2004,149,Andorra,AND,0,287,0,UEFA
04-08-2004,150,Namibia,NAM,0,287,-1,CAF
04-08-2004,151,St Vincent and the Grenadines,VIN,0,273,2,CONCACAF
04-08-2004,152,Burundi,BDI,0,277,-1,CAF
04-08-2004,153,Sierra Leone,SLE,0,276,-1,CAF
04-08-2004,154,Liechtenstein,LIE,0,273,-1,UEFA
04-08-2004,155,Chinese Taipei,TPE,0,270,0,AFC
04-08-2004,156,Kyrgyz Republic,KGZ,0,263,0,AFC
04-08-2004,157,Luxembourg,LUX,0,252,0,UEFA
04-08-2004,158,Bangladesh,BAN,0,252,-1,AFC
04-08-2004,159,Chad,CHA,0,244,0,CAF
04-08-2004,160,Nicaragua,NCA,0,238,0,CONCACAF
04-08-2004,161,Bermuda,BER,0,233,1,CONCACAF
04-08-2004,162,Eritrea,ERI,0,237,-1,CAF
04-08-2004,163,Antigua and Barbuda,ATG,0,231,0,CONCACAF
04-08-2004,164,Papua New Guinea,PNG,0,228,0,OFC
04-08-2004,165,Dominica,DMA,0,215,2,CONCACAF
04-08-2004,166,Equatorial Guinea,EQG,0,217,-1,CAF
04-08-2004,167,San Marino,SMR,0,214,1,UEFA
04-08-2004,168,Netherlands Antilles,ANT,0,210,1,CONCACAF
04-08-2004,168,Tanzania,TAN,0,217,-3,CAF
04-08-2004,170,Dominican Republic,DOM,0,210,-1,CONCACAF
04-08-2004,171,Seychelles,SEY,0,202,0,CAF
04-08-2004,172,Niger,NIG,0,201,0,CAF
04-08-2004,173,Laos,LAO,0,198,0,AFC
04-08-2004,174,Mauritania,MTN,0,198,-1,CAF
04-08-2004,175,Nepal,NEP,0,196,0,AFC
04-08-2004,176,Pakistan,PAK,0,192,0,AFC
04-08-2004,177,Samoa,SAM,0,178,0,OFC
04-08-2004,178,Central African Republic,CTA,0,173,0,CAF
04-08-2004,179,British Virgin Islands,VGB,0,169,0,CONCACAF
04-08-2004,180,Belize,BLZ,0,161,0,CONCACAF
04-08-2004,181,Guyana,GUY,0,154,0,CONCACAF
04-08-2004,182,Tonga,TGA,0,145,0,OFC
04-08-2004,183,Cayman Islands,CAY,0,141,0,CONCACAF
04-08-2004,184,Cambodia,CAM,0,137,0,AFC
04-08-2004,185,Mongolia,MNG,0,135,0,AFC
04-08-2004,186,New Caledonia,NCL,0,119,0,OFC
04-08-2004,187,Guinea-Bissau,GNB,0,113,0,CAF
04-08-2004,188,Macau,MAC,0,113,-1,AFC
04-08-2004,189,Bhutan,BHU,0,108,0,AFC
04-08-2004,190,Cook Islands,COK,0,101,0,OFC
04-08-2004,191,Philippines,PHI,0,99,0,AFC
04-08-2004,191,Bahamas,BAH,0,98,1,CONCACAF
04-08-2004,193,Somalia,SOM,0,95,0,CAF
04-08-2004,194,São Tomé e Príncipe,STP,0,90,0,CAF
04-08-2004,195,Brunei Darussalam,BRU,0,75,0,AFC
04-08-2004,196,Aruba,ARU,0,71,0,CONCACAF
04-08-2004,197,Anguilla,AIA,0,66,0,CONCACAF
04-08-2004,198,Afghanistan,AFG,0,63,0,AFC
04-08-2004,199,Djibouti,DJI,0,50,0,CAF
04-08-2004,200,US Virgin Islands,VIR,0,47,0,CONCACAF
04-08-2004,201,Puerto Rico,PUR,0,35,0,CONCACAF
04-08-2004,202,Turks and Caicos Islands,TCA,0,26,0,CONCACAF
04-08-2004,203,American Samoa,ASA,0,19,0,OFC
04-08-2004,204,Guam,GUM,0,17,0,AFC
04-08-2004,205,Montserrat,MSR,0,6,0,CONCACAF
01-09-2004,1,Brazil,BRA,0,849,0,CONMEBOL
01-09-2004,2,France,FRA,0,809,0,UEFA
01-09-2004,3,Spain,ESP,0,790,0,UEFA
01-09-2004,4,Argentina,ARG,0,774,0,CONMEBOL
01-09-2004,5,Czech Republic,CZE,0,762,0,UEFA
01-09-2004,6,Netherlands,NED,0,747,0,UEFA
01-09-2004,7,England,ENG,0,732,0,UEFA
01-09-2004,8,Mexico,MEX,0,731,0,CONCACAF
01-09-2004,9,Italy,ITA,0,728,0,UEFA
01-09-2004,10,USA,USA,0,719,0,CONCACAF
01-09-2004,11,Portugal,POR,0,714,1,UEFA
01-09-2004,11,Germany,GER,0,712,2,UEFA
01-09-2004,13,Turkey,TUR,0,719,-3,UEFA
01-09-2004,14,Greece,GRE,0,710,0,UEFA
01-09-2004,15,Denmark,DEN,0,703,0,UEFA
01-09-2004,16,Republic of Ireland,IRL,0,700,0,UEFA
01-09-2004,16,Cameroon,CMR,0,700,0,CAF
01-09-2004,18,Japan,JPN,0,685,2,AFC
01-09-2004,19,Uruguay,URU,0,691,0,CONMEBOL
01-09-2004,20,Nigeria,NGA,0,696,-2,CAF
01-09-2004,21,IR Iran,IRN,0,680,3,AFC
01-09-2004,22,Sweden,SWE,0,685,-2,UEFA
01-09-2004,23,Paraguay,PAR,0,684,-1,CONMEBOL
01-09-2004,23,Korea Republic,KOR,0,684,-1,AFC
01-09-2004,25,Croatia,CRO,0,659,0,UEFA
01-09-2004,26,Russia,RUS,0,653,1,UEFA
01-09-2004,27,Saudi Arabia,KSA,0,656,-1,AFC
01-09-2004,28,Colombia,COL,0,652,0,CONMEBOL
01-09-2004,29,Poland,POL,0,652,-1,UEFA
01-09-2004,29,Belgium,BEL,0,650,2,UEFA
01-09-2004,31,Senegal,SEN,0,650,0,CAF
01-09-2004,32,Romania,ROU,0,636,3,UEFA
01-09-2004,33,Morocco,MAR,0,644,0,CAF
01-09-2004,33,Costa Rica,CRC,0,652,-5,CONCACAF
01-09-2004,35,Egypt,EGY,0,637,-1,CAF
01-09-2004,36,Tunisia,TUN,0,633,0,CAF
01-09-2004,37,Jordan,JOR,0,616,0,AFC
01-09-2004,38,Norway,NOR,0,612,0,UEFA
01-09-2004,39,South Africa,RSA,0,599,2,CAF
01-09-2004,40,Iraq,IRQ,0,601,0,AFC
01-09-2004,41,Bulgaria,BUL,0,596,1,UEFA
01-09-2004,42,Ecuador,ECU,0,604,-3,CONMEBOL
01-09-2004,43,Mali,MLI,0,577,3,CAF
01-09-2004,44,Zimbabwe,ZIM,0,573,3,CAF
01-09-2004,44,Bahrain,BHR,0,582,1,AFC
01-09-2004,46,Slovenia,SVN,0,586,-3,UEFA
01-09-2004,47,Honduras,HON,0,550,12,CONCACAF
01-09-2004,48,China PR,CHN,0,566,3,AFC
01-09-2004,49,Switzerland,SUI,0,573,-2,UEFA
01-09-2004,50,Oman,OMA,0,569,0,AFC
01-09-2004,51,Uzbekistan,UZB,0,566,0,AFC
01-09-2004,51,Serbia and Montenegro,SCG,0,583,-7,UEFA
01-09-2004,53,Finland,FIN,0,570,-4,UEFA
01-09-2004,53,Jamaica,JAM,0,559,1,CONCACAF
01-09-2004,55,Kuwait,KUW,0,559,-1,AFC
01-09-2004,55,Venezuela,VEN,0,562,-2,CONMEBOL
01-09-2004,57,Wales,WAL,0,539,7,UEFA
01-09-2004,58,Ivory Coast,CIV,0,539,6,CAF
01-09-2004,58,Australia,AUS,0,553,-1,AFC
01-09-2004,60,Latvia,LVA,0,554,-4,UEFA
01-09-2004,61,Algeria,ALG,0,551,-3,CAF
01-09-2004,61,Qatar,QAT,0,550,-2,AFC
01-09-2004,63,Peru,PER,0,547,-2,CONMEBOL
01-09-2004,64,Guatemala,GUA,0,509,15,CONCACAF
01-09-2004,65,Trinidad and Tobago,TRI,0,535,2,CONCACAF
01-09-2004,66,Chile,CHI,0,535,1,CONMEBOL
01-09-2004,67,Thailand,THA,0,539,-3,AFC
01-09-2004,67,Scotland,SCO,0,542,-5,UEFA
01-09-2004,69,Israel,ISR,0,542,-7,UEFA
01-09-2004,69,Bosnia and Herzegovina,BIH,0,519,7,UEFA
01-09-2004,71,Slovakia,SVK,0,526,0,UEFA
01-09-2004,72,Zambia,ZAM,0,528,-3,CAF
01-09-2004,73,Libya,LBY,0,526,-2,CAF
01-09-2004,74,Ghana,GHA,0,527,-4,CAF
01-09-2004,74,Cuba,CUB,0,525,0,CONCACAF
01-09-2004,76,Hungary,HUN,0,514,1,UEFA
01-09-2004,77,United Arab Emirates,UAE,0,521,-2,AFC
01-09-2004,77,Belarus,BLR,0,507,6,UEFA
01-09-2004,79,Congo DR,COD,0,526,-8,CAF
01-09-2004,80,Iceland,ISL,0,509,-1,UEFA
01-09-2004,81,Estonia,EST,0,507,2,UEFA
01-09-2004,82,Angola,ANG,0,511,-4,CAF
01-09-2004,83,Burkina Faso,BFA,0,509,-4,CAF
01-09-2004,84,Syria,SYR,0,508,-2,AFC
01-09-2004,84,Kenya,KEN,0,500,3,CAF
01-09-2004,86,New Zealand,NZL,0,505,0,OFC
01-09-2004,87,Ukraine,UKR,0,506,-2,UEFA
01-09-2004,88,FYR Macedonia,MKD,0,483,4,UEFA
01-09-2004,89,Guinea,GUI,0,500,-2,CAF
01-09-2004,90,Austria,AUT,0,495,-1,UEFA
01-09-2004,91,Turkmenistan,TKM,0,486,-1,AFC
01-09-2004,92,Indonesia,IDN,0,485,-1,AFC
01-09-2004,93,Bolivia,BOL,0,480,0,CONMEBOL
01-09-2004,94,Albania,ALB,0,479,0,UEFA
01-09-2004,94,Vietnam,VIE,0,459,7,AFC
01-09-2004,96,Haiti,HAI,0,478,-1,CONCACAF
01-09-2004,97,Togo,TOG,0,473,-1,CAF
01-09-2004,98,Rwanda,RWA,0,461,1,CAF
01-09-2004,99,Canada,CAN,0,473,-3,CONCACAF
01-09-2004,100,Congo,CGO,0,470,-2,CAF
01-09-2004,101,Cyprus,CYP,0,440,3,UEFA
01-09-2004,102,Uganda,UGA,0,460,-2,CAF
01-09-2004,103,El Salvador,SLV,0,443,0,CONCACAF
01-09-2004,104,Malawi,MWI,0,447,-2,CAF
01-09-2004,104,Moldova,MDA,0,424,6,UEFA
01-09-2004,106,Panama,PAN,0,432,0,CONCACAF
01-09-2004,107,Botswana,BOT,0,435,-2,CAF
01-09-2004,108,Sudan,SDN,0,432,-2,CAF
01-09-2004,109,Northern Ireland,NIR,0,424,1,UEFA
01-09-2004,110,Lebanon,LIB,0,429,-2,AFC
01-09-2004,110,St Kitts and Nevis,SKN,0,422,2,CONCACAF
01-09-2004,112,Georgia,GEO,0,428,-3,UEFA
01-09-2004,112,Korea DPR,PRK,0,418,1,AFC
01-09-2004,114,Liberia,LBR,0,417,0,CAF
01-09-2004,114,Malaysia,MAS,0,400,4,AFC
01-09-2004,116,Azerbaijan,AZE,0,400,2,UEFA
01-09-2004,117,Barbados,BRB,0,409,-2,CONCACAF
01-09-2004,118,Lithuania,LTU,0,406,-2,UEFA
01-09-2004,119,Armenia,ARM,0,406,-3,UEFA
01-09-2004,120,Benin,BEN,0,394,1,CAF
01-09-2004,121,Singapore,SIN,0,400,-3,AFC
01-09-2004,122,Swaziland,SWZ,0,394,-1,CAF
01-09-2004,123,Tahiti,TAH,0,386,0,OFC
01-09-2004,124,Gabon,GAB,0,386,-1,CAF
01-09-2004,125,Mozambique,MOZ,0,380,0,CAF
01-09-2004,126,Solomon Islands,SOL,0,374,0,OFC
01-09-2004,127,Mauritius,MRI,0,373,0,CAF
01-09-2004,128,St Lucia,LCA,0,367,0,CONCACAF
01-09-2004,129,Palestine,PLE,0,361,0,AFC
01-09-2004,130,Lesotho,LES,0,361,-1,CAF
01-09-2004,130,Malta,MLT,0,360,1,UEFA
01-09-2004,132,Madagascar,MAD,0,360,-1,CAF
01-09-2004,133,Cape Verde Islands,CPV,0,348,0,CAF
01-09-2004,134,Fiji,FIJ,0,346,0,OFC
01-09-2004,135,Yemen,YEM,0,345,0,AFC
01-09-2004,136,Tajikistan,TJK,0,343,0,AFC
01-09-2004,137,Faroe Islands,FRO,0,337,0,UEFA
01-09-2004,138,India,IND,0,313,4,AFC
01-09-2004,139,Grenada,GRN,0,329,-1,CONCACAF
01-09-2004,140,Vanuatu,VAN,0,324,-1,OFC
01-09-2004,141,Ethiopia,ETH,0,324,-2,CAF
01-09-2004,142,Maldives,MDV,0,315,-1,AFC
01-09-2004,143,Sri Lanka,SRI,0,312,0,AFC
01-09-2004,144,Hong Kong,HKG,0,306,1,AFC
01-09-2004,145,Kazakhstan,KAZ,0,309,-1,UEFA
01-09-2004,146,Suriname,SUR,0,292,1,CONCACAF
01-09-2004,147,Gambia,GAM,0,297,-1,CAF
01-09-2004,148,Andorra,AND,0,285,1,UEFA
01-09-2004,149,Myanmar,MYA,0,288,-1,AFC
01-09-2004,150,St Vincent and the Grenadines,VIN,0,272,1,CONCACAF
01-09-2004,150,Namibia,NAM,0,281,0,CAF
01-09-2004,152,Liechtenstein,LIE,0,268,2,UEFA
01-09-2004,153,Sierra Leone,SLE,0,270,0,CAF
01-09-2004,153,Burundi,BDI,0,271,-1,CAF
01-09-2004,155,Kyrgyz Republic,KGZ,0,263,1,AFC
01-09-2004,155,Chinese Taipei,TPE,0,266,0,AFC
01-09-2004,157,Luxembourg,LUX,0,251,0,UEFA
01-09-2004,158,Bangladesh,BAN,0,248,0,AFC
01-09-2004,159,Nicaragua,NCA,0,238,1,CONCACAF
01-09-2004,160,Bermuda,BER,0,234,1,CONCACAF
01-09-2004,160,Chad,CHA,0,240,-1,CAF
01-09-2004,162,Antigua and Barbuda,ATG,0,230,1,CONCACAF
01-09-2004,163,Papua New Guinea,PNG,0,228,1,OFC
01-09-2004,163,Eritrea,ERI,0,233,-1,CAF
01-09-2004,165,Dominica,DMA,0,215,0,CONCACAF
01-09-2004,166,Netherlands Antilles,ANT,0,212,2,CONCACAF
01-09-2004,167,Equatorial Guinea,EQG,0,214,-1,CAF
01-09-2004,168,Tanzania,TAN,0,212,0,CAF
01-09-2004,169,San Marino,SMR,0,213,-2,UEFA
01-09-2004,170,Dominican Republic,DOM,0,208,0,CONCACAF
01-09-2004,171,Laos,LAO,0,196,2,AFC
01-09-2004,172,Seychelles,SEY,0,199,-1,CAF
01-09-2004,173,Niger,NIG,0,198,-1,CAF
01-09-2004,174,Mauritania,MTN,0,194,0,CAF
01-09-2004,175,Nepal,NEP,0,193,0,AFC
01-09-2004,176,Pakistan,PAK,0,189,0,AFC
01-09-2004,177,Samoa,SAM,0,177,0,OFC
01-09-2004,178,Central African Republic,CTA,0,170,0,CAF
01-09-2004,179,British Virgin Islands,VGB,0,167,0,CONCACAF
01-09-2004,180,Belize,BLZ,0,159,0,CONCACAF
01-09-2004,181,Guyana,GUY,0,152,0,CONCACAF
01-09-2004,182,Tonga,TGA,0,143,0,OFC
01-09-2004,183,Cayman Islands,CAY,0,139,0,CONCACAF
01-09-2004,184,Cambodia,CAM,0,134,0,AFC
01-09-2004,184,Mongolia,MNG,0,133,1,AFC
01-09-2004,186,New Caledonia,NCL,0,119,0,OFC
01-09-2004,187,Guinea-Bissau,GNB,0,112,0,CAF
01-09-2004,188,Macau,MAC,0,111,0,AFC
01-09-2004,189,Bhutan,BHU,0,106,0,AFC
01-09-2004,190,Cook Islands,COK,0,100,0,OFC
01-09-2004,191,Bahamas,BAH,0,97,0,CONCACAF
01-09-2004,192,Philippines,PHI,0,97,-1,AFC
01-09-2004,193,Somalia,SOM,0,94,0,CAF
01-09-2004,194,São Tomé e Príncipe,STP,0,90,0,CAF
01-09-2004,195,Brunei Darussalam,BRU,0,73,0,AFC
01-09-2004,196,Aruba,ARU,0,70,0,CONCACAF
01-09-2004,197,Anguilla,AIA,0,66,0,CONCACAF
01-09-2004,198,Afghanistan,AFG,0,62,0,AFC
01-09-2004,199,Djibouti,DJI,0,49,0,CAF
01-09-2004,200,US Virgin Islands,VIR,0,46,0,CONCACAF
01-09-2004,201,Puerto Rico,PUR,0,35,0,CONCACAF
01-09-2004,202,Turks and Caicos Islands,TCA,0,26,0,CONCACAF
01-09-2004,203,American Samoa,ASA,0,19,0,OFC
01-09-2004,204,Guam,GUM,0,17,0,AFC
01-09-2004,205,Montserrat,MSR,0,6,0,CONCACAF
06-10-2004,1,Brazil,BRA,0,848,0,CONMEBOL
06-10-2004,2,France,FRA,0,802,0,UEFA
06-10-2004,3,Argentina,ARG,0,775,1,CONMEBOL
06-10-2004,4,Spain,ESP,0,788,-1,UEFA
06-10-2004,5,Netherlands,NED,0,746,1,UEFA
06-10-2004,6,Czech Republic,CZE,0,760,-1,UEFA
06-10-2004,7,England,ENG,0,732,0,UEFA
06-10-2004,8,Italy,ITA,0,722,1,UEFA
06-10-2004,8,Portugal,POR,0,714,3,UEFA
06-10-2004,10,Mexico,MEX,0,728,-2,CONCACAF
06-10-2004,11,USA,USA,0,717,-1,CONCACAF
06-10-2004,12,Turkey,TUR,0,711,1,UEFA
06-10-2004,13,Germany,GER,0,714,-2,UEFA
06-10-2004,14,Republic of Ireland,IRL,0,697,2,UEFA
06-10-2004,15,Denmark,DEN,0,707,0,UEFA
06-10-2004,16,Greece,GRE,0,709,-2,UEFA
06-10-2004,17,Uruguay,URU,0,693,2,CONMEBOL
06-10-2004,18,Nigeria,NGA,0,691,2,CAF
06-10-2004,19,Japan,JPN,0,695,-1,AFC
06-10-2004,20,IR Iran,IRN,0,690,1,AFC
06-10-2004,21,Cameroon,CMR,0,697,-5,CAF
06-10-2004,22,Sweden,SWE,0,686,0,UEFA
06-10-2004,23,Paraguay,PAR,0,683,0,CONMEBOL
06-10-2004,23,Croatia,CRO,0,662,2,UEFA
06-10-2004,25,Korea Republic,KOR,0,683,-2,AFC
06-10-2004,26,Romania,ROU,0,644,6,UEFA
06-10-2004,27,Saudi Arabia,KSA,0,655,0,AFC
06-10-2004,28,Colombia,COL,0,654,0,CONMEBOL
06-10-2004,29,Poland,POL,0,647,0,UEFA
06-10-2004,30,Egypt,EGY,0,637,5,CAF
06-10-2004,31,Senegal,SEN,0,645,0,CAF
06-10-2004,32,Costa Rica,CRC,0,642,1,CONCACAF
06-10-2004,33,Russia,RUS,0,659,-7,UEFA
06-10-2004,34,Morocco,MAR,0,642,-1,CAF
06-10-2004,35,Belgium,BEL,0,647,-6,UEFA
06-10-2004,36,Tunisia,TUN,0,631,0,CAF
06-10-2004,37,Norway,NOR,0,610,1,UEFA
06-10-2004,38,Jordan,JOR,0,615,-1,AFC
06-10-2004,39,Iraq,IRQ,0,601,1,AFC
06-10-2004,40,South Africa,RSA,0,609,-1,CAF
06-10-2004,41,Bulgaria,BUL,0,595,0,UEFA
06-10-2004,42,Switzerland,SUI,0,569,7,UEFA
06-10-2004,43,Slovenia,SVN,0,579,3,UEFA
06-10-2004,44,Mali,MLI,0,588,-1,CAF
06-10-2004,45,Finland,FIN,0,563,8,UEFA
06-10-2004,45,Ivory Coast,CIV,0,555,13,CAF
06-10-2004,47,Bahrain,BHR,0,580,-3,AFC
06-10-2004,48,Ecuador,ECU,0,594,-6,CONMEBOL
06-10-2004,49,China PR,CHN,0,572,-1,AFC
06-10-2004,50,Oman,OMA,0,568,0,AFC
06-10-2004,51,Zimbabwe,ZIM,0,580,-7,CAF
06-10-2004,51,Jamaica,JAM,0,563,2,CONCACAF
06-10-2004,53,Honduras,HON,0,573,-6,CONCACAF
06-10-2004,54,Uzbekistan,UZB,0,566,-3,AFC
06-10-2004,55,Serbia and Montenegro,SCG,0,566,-4,UEFA
06-10-2004,56,Israel,ISR,0,534,13,UEFA
06-10-2004,57,Slovakia,SVK,0,533,14,UEFA
06-10-2004,57,Wales,WAL,0,556,0,UEFA
06-10-2004,59,Venezuela,VEN,0,559,-4,CONMEBOL
06-10-2004,60,Kuwait,KUW,0,559,-5,AFC
06-10-2004,61,Guatemala,GUA,0,542,3,CONCACAF
06-10-2004,62,Qatar,QAT,0,550,-1,AFC
06-10-2004,63,Latvia,LVA,0,552,-3,UEFA
06-10-2004,64,Australia,AUS,0,555,-6,AFC
06-10-2004,64,Trinidad and Tobago,TRI,0,538,1,CONCACAF
06-10-2004,66,Algeria,ALG,0,550,-5,CAF
06-10-2004,67,Zambia,ZAM,0,529,5,CAF
06-10-2004,68,Libya,LBY,0,526,5,CAF
06-10-2004,68,Peru,PER,0,547,-5,CONMEBOL
06-10-2004,68,Scotland,SCO,0,535,-1,UEFA
06-10-2004,68,Hungary,HUN,0,523,8,UEFA
06-10-2004,72,Ghana,GHA,0,525,2,CAF
06-10-2004,73,Belarus,BLR,0,520,4,UEFA
06-10-2004,74,Thailand,THA,0,535,-7,AFC
06-10-2004,75,Angola,ANG,0,512,7,CAF
06-10-2004,76,Congo DR,COD,0,519,3,CAF
06-10-2004,77,Estonia,EST,0,513,4,UEFA
06-10-2004,77,Cuba,CUB,0,525,-3,CONCACAF
06-10-2004,79,Chile,CHI,0,537,-13,CONMEBOL
06-10-2004,80,Ukraine,UKR,0,499,7,UEFA
06-10-2004,81,Bosnia and Herzegovina,BIH,0,534,-12,UEFA
06-10-2004,82,Burkina Faso,BFA,0,511,1,CAF
06-10-2004,83,Kenya,KEN,0,510,1,CAF
06-10-2004,84,United Arab Emirates,UAE,0,520,-7,AFC
06-10-2004,85,Austria,AUT,0,488,5,UEFA
06-10-2004,86,Guinea,GUI,0,495,3,CAF
06-10-2004,87,Syria,SYR,0,510,-3,AFC
06-10-2004,88,Iceland,ISL,0,514,-8,UEFA
06-10-2004,89,Albania,ALB,0,479,5,UEFA
06-10-2004,90,New Zealand,NZL,0,501,-4,OFC
06-10-2004,91,Togo,TOG,0,472,6,CAF
06-10-2004,92,FYR Macedonia,MKD,0,496,-4,UEFA
06-10-2004,93,Turkmenistan,TKM,0,486,-2,AFC
06-10-2004,94,Indonesia,IDN,0,484,-2,AFC
